6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,4
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,5
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,6
7,2
7,2
7,3
7,3
7,3
7,3
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,4
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,5
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,6
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
8,2
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,4
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,5
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,6
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,7
8,8
8,8
8,8
8,8
8,8
9,1
9,2
9,2
9,2
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,4
9,4
9,4
9,4
9,4
9,4
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,7
9,8
9,8
9,8
9,8
9,8
9,8
9,8
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
9,9
10,1
10,1
10,2
10,3
10,3
10,3
10,3
10,3
10,4
10,4
10,4
10,4
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,5
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,7
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,9
10,10
10,10
10,10
10,10
10,10
10,10
10,10
11,1
11,2
11,3
11,3
11,3
11,4
11,4
11,4
11,5
11,5
11,5
11,5
11,5
11,5
11,6
11,6
11,6
11,6
11,7
11,7
11,7
11,7
11,7
11,7
11,7
11,8
11,8
11,8
11,8
11,8
11,9
11,9
11,9
11,9
11,9
11,9
11,9
11,9
11,9
11,9
11,9
11,9
11,10
11,10
11,10
11,10
11,10
11,10
11,10
11,10
11,10
11,10
11,11
11,11
11,11
12,4
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,7
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,8
12,9
12,9
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,10
12,11
12,11
12,12
12,12
13,2
13,4
13,4
13,5
13,5
13,6
13,6
13,6
13,7
13,7
13,7
13,7
13,7
13,7
13,7
13,8
13,8
13,8
13,8
13,9
13,9
13,9
13,10
13,10
13,10
13,10
13,10
13,10
13,10
13,11
13,11
13,11
13,12
13,12
13,12
13,12
13,12
13,13
13,13
13,13
14,5
14,5
14,6
14,6
14,6
14,7
14,7
14,7
14,7
14,7
14,7
14,8
14,8
14,8
14,9
14,9
14,9
14,9
14,9
14,9
14,10
14,11
14,11
14,11
14,11
14,11
14,11
14,12
14,12
14,12
14,12
14,12
14,12
14,14
14,14
15,3
15,5
15,7
15,8
15,8
15,8
15,8
15,8
15,8
15,9
15,10
15,10
15,10
15,10
15,10
15,11
15,11
15,11
15,11
15,12
15,12
15,13
15,13
16,3
16,4
16,4
16,8
16,11
16,13
16,14
16,14
16,14
16,15
17,7
17,8
17,9
17,11
17,11
17,12
17,12
17,12
17,12
17,13
18,8
18,9
18,11
18,12
18,13
18,14
18,15
18,16
18,17
19,13
19,14
20,2
20,8
20,15
20,15
20,17
21,19
22,12
22,13
22,19
23,18
23,21
24,19
25,13
25,24
